date,min,max,median,q1,q3,stdev,count
2023-07-30T00:00:00.000Z,1.3,9.57,3.47,2.6,4.17,1.375,585
2023-07-31T00:00:00.000Z,1.1,11.43,3.8,2.6,6.7,2.64,579
2023-08-01T00:00:00.000Z,0.8,6.23,1.83,1.5,2.29,0.682,586
2023-08-02T00:00:00.000Z,0.7,5.2,1.53,1.23,2.27,0.808,576
2023-08-03T00:00:00.000Z,1.4,9.77,4.5,3.27,5.37,1.555,571
2023-08-04T00:00:00.000Z,0.5,6.93,2.62,1.67,3.83,1.335,582
2023-08-05T00:00:00.000Z,1.7,6.8,3.1,2.63,3.7,0.803,581
2023-08-06T00:00:00.000Z,2.02,19.67,5.07,3.63,6.5,3.137,583
2023-08-07T00:00:00.000Z,0.8,23.17,13.33,5.5,16.1,6.187,583
2023-08-08T00:00:00.000Z,0.5,6.67,1.49,1.17,1.9,0.58,586
2023-08-09T00:00:00.000Z,1.2,14.55,2.27,1.97,2.7,0.837,582
2023-08-10T00:00:00.000Z,0.7,4.07,1.9,1.6,2.27,0.534,570
2023-08-11T00:00:00.000Z,0.5,4.5,1.77,1.1,2.47,0.788,572
2023-08-12T00:00:00.000Z,0.93,19.93,2.1,1.67,3,1.201,588
2023-08-13T00:00:00.000Z,0.3,7.7,2.77,1.3,3.4,1.404,579
2023-08-14T00:00:00.000Z,1.47,7.43,3.13,2.67,3.63,0.791,582
2023-08-15T00:00:00.000Z,1.3,97.07,4.37,3.3,6.43,4.52,582
2023-08-16T00:00:00.000Z,0.6,22.57,2.47,1.5,14.33,6.967,583
2023-08-17T00:00:00.000Z,0.83,3.17,1.57,1.33,1.8,0.369,584
2023-08-18T00:00:00.000Z,0.6,6.5,1.73,1.4,2.1,0.636,582
2023-08-19T00:00:00.000Z,1,7.37,3.4,2.47,4.09,1.232,577
2023-08-20T00:00:00.000Z,0.93,27.3,2.93,2.02,12,7.471,563
2023-08-21T00:00:00.000Z,1.1,20.87,2.7,2.02,4.59,4.87,573
2023-08-22T00:00:00.000Z,0.7,9.67,2.23,1.7,3.7,1.211,571
2023-08-23T00:00:00.000Z,1.57,6.07,2.77,2.4,3.33,0.791,583
2023-08-24T00:00:00.000Z,0.93,4.53,2.29,1.77,2.73,0.676,582
2023-08-25T00:00:00.000Z,1.9,7.9,3.63,3.1,4.3,0.909,581
2023-08-26T00:00:00.000Z,1.03,30.3,3.83,2.4,12.3,7.967,583
2023-08-27T00:00:00.000Z,0.9,23.63,2,1.5,2.77,4.094,568
2023-08-28T00:00:00.000Z,0.67,7.27,2.63,1.4,3.3,1.441,577
2023-08-29T00:00:00.000Z,0.7,5.27,1.9,1.5,2.5,0.739,581
2023-08-30T00:00:00.000Z,0.77,6.47,1.8,1.43,2.8,0.956,578
2023-08-31T00:00:00.000Z,0.7,4.67,1.8,1.33,2.37,0.681,579
2023-09-01T00:00:00.000Z,0.6,11.1,2.57,1.8,3.77,1.841,571
2023-09-02T00:00:00.000Z,0.4,20.93,1.2,0.97,1.6,3.216,572
2023-09-03T00:00:00.000Z,0.43,3.9,1.23,0.83,2,0.747,572
2023-09-04T00:00:00.000Z,1.27,4.9,2.8,2.31,3.27,0.669,576
2023-09-05T00:00:00.000Z,0.56,3.93,2.29,1.83,2.67,0.74,581
2023-09-06T00:00:00.000Z,0.4,3.27,1.1,0.87,1.57,0.516,573
2023-09-07T00:00:00.000Z,0.8,5.5,1.8,1.47,2.17,0.728,586
2023-09-08T00:00:00.000Z,1.73,14.47,6.4,4.63,8.19,2.271,582
2023-09-09T00:00:00.000Z,1.9,30.67,10.87,3.45,14.68,7.57,572
2023-09-10T00:00:00.000Z,6.5,34.07,16.3,8.9,22.12,8.456,581
2023-09-11T00:00:00.000Z,8.23,30.03,16.3,11.2,21.43,5.793,582
2023-09-12T00:00:00.000Z,3.17,24.83,13.12,10.9,16.1,3.918,580
2023-09-13T00:00:00.000Z,0.53,8.47,1.6,1.17,2.67,1.691,547
2023-09-14T00:00:00.000Z,0.4,5.17,0.9,0.73,1.2,0.823,579
2023-09-15T00:00:00.000Z,0.7,4.83,1.7,1.37,2.57,0.745,563
2023-09-16T00:00:00.000Z,1.27,6.7,2.29,1.87,2.8,0.712,582
2023-09-17T00:00:00.000Z,0.4,5,1.03,0.8,1.43,1.047,585
2023-09-18T00:00:00.000Z,0.6,6.4,1.4,1.12,1.93,0.945,572
2023-09-19T00:00:00.000Z,0.87,22.3,2.8,1.7,13.84,6.926,549
2023-09-20T00:00:00.000Z,0.3,4.83,1.2,0.7,2,0.766,544
2023-09-21T00:00:00.000Z,2.2,9.63,3.7,3.2,5.12,1.429,584
2023-09-22T00:00:00.000Z,3.87,20.83,6.37,5.5,8.13,3.703,570
2023-09-23T00:00:00.000Z,0.7,20.47,1.8,1.4,2.77,2.019,587
2023-09-24T00:00:00.000Z,0.5,3.9,1.4,0.9,2,0.706,571
2023-09-25T00:00:00.000Z,1.17,5.2,2.27,1.8,2.7,0.608,583
2023-09-26T00:00:00.000Z,2.13,21.33,3.6,3.07,4.76,4.607,564
2023-09-27T00:00:00.000Z,4.4,20.73,8.93,7.03,14,4.39,563
2023-09-28T00:00:00.000Z,4,45,17.8,13.2,26.97,10.079,583
2023-09-29T00:00:00.000Z,1.8,30.8,9.1,4.45,16.63,7.646,585
2023-09-30T00:00:00.000Z,0.8,10.3,2.17,1.5,3.4,1.758,577
2023-10-01T00:00:00.000Z,0.4,4.33,1.8,1.1,2.5,0.857,552
2023-10-02T00:00:00.000Z,1.47,6.43,3.2,2.57,3.93,0.866,546
2023-10-03T00:00:00.000Z,1.97,8.8,4.33,3.32,5.2,1.157,569
2023-10-04T00:00:00.000Z,0.4,4.2,1.2,0.8,2.47,0.958,575
2023-10-05T00:00:00.000Z,0.56,3.07,1.5,1.17,1.83,0.491,573
2023-10-06T00:00:00.000Z,0.4,4.13,1.6,1.3,2,0.648,572
2023-10-07T00:00:00.000Z,0.3,1.93,0.7,0.5,0.8,0.217,567
2023-10-08T00:00:00.000Z,0.3,2,0.73,0.6,0.9,0.221,570
2023-10-09T00:00:00.000Z,0.4,6.5,0.8,0.7,1.3,0.778,554
2023-10-10T00:00:00.000Z,0.7,3.8,1.6,1.3,1.97,0.516,542
2023-10-11T00:00:00.000Z,0.5,11.4,2.87,2.02,6.13,2.795,559
2023-10-12T00:00:00.000Z,0.4,3.3,0.87,0.67,1.62,0.722,565
2023-10-13T00:00:00.000Z,0.4,8.47,1.93,1.2,3,1.343,559
2023-10-14T00:00:00.000Z,0.4,4.63,1.9,1.33,2.4,0.748,565
2023-10-15T00:00:00.000Z,0.3,2.8,0.8,0.6,1.1,0.459,571
2023-10-16T00:00:00.000Z,0.4,3.2,0.8,0.67,0.99,0.267,565
2023-10-17T00:00:00.000Z,0.47,27.53,1,0.8,1.23,1.197,564
2023-10-18T00:00:00.000Z,0.4,4.17,1.6,0.8,2.2,0.783,554
2023-10-19T00:00:00.000Z,0.6,4.23,1.63,1.3,2.17,0.666,553
2023-10-20T00:00:00.000Z,0.6,2.8,1.23,1.03,1.43,0.316,584
2023-10-21T00:00:00.000Z,0.5,3.17,1.5,1.07,1.9,0.547,579
2023-10-22T00:00:00.000Z,0.5,2.73,1,0.8,1.27,0.374,578
2023-10-23T00:00:00.000Z,0.47,9.63,1.33,1.07,1.6,0.61,578
2023-10-24T00:00:00.000Z,0.93,4.93,1.9,1.63,2.2,0.481,574
2023-10-25T00:00:00.000Z,0.9,7.3,2.13,1.57,3.6,1.572,582
2023-10-26T00:00:00.000Z,0.9,5,1.7,1.4,2.63,0.881,578
2023-10-27T00:00:00.000Z,1.23,5.37,3.03,2.67,3.43,0.609,580
2023-10-28T00:00:00.000Z,0.77,3.83,1.8,1.47,2.13,0.496,587
2023-10-29T00:00:00.000Z,0.4,3.53,1.5,1.07,1.8,0.525,576
2023-10-30T00:00:00.000Z,0.5,6.4,1.5,1.1,2.13,1.21,584
2023-10-31T00:00:00.000Z,0.4,7.17,2.33,0.83,3.95,1.765,585
2023-11-01T00:00:00.000Z,0.3,2.02,0.7,0.56,0.8,0.235,564
2023-11-02T00:00:00.000Z,0.47,8.17,1.53,1,3.63,1.768,550
2023-11-03T00:00:00.000Z,2.2,13.2,6,4.34,8.57,2.602,581
2023-11-04T00:00:00.000Z,0.4,11.93,4.09,2.5,7,2.967,583
2023-11-05T00:00:00.000Z,1.4,10.77,4.23,3.4,5.4,1.403,584
2023-11-06T00:00:00.000Z,1.6,9.17,4.79,3.7,6.07,1.657,572
2023-11-07T00:00:00.000Z,0.6,10.19,1.53,1.07,3.87,1.688,572
2023-11-08T00:00:00.000Z,0.5,6.33,2.1,1.6,2.63,1.004,577
2023-11-09T00:00:00.000Z,0.7,10.07,3.63,2.4,5.55,1.986,548
2023-11-10T00:00:00.000Z,1.33,14.13,5.53,3.75,7.4,2.756,573
2023-11-11T00:00:00.000Z,1.6,16.89,4.59,3.67,8.02,3.142,579
2023-11-12T00:00:00.000Z,0.8,7.5,2.04,1.5,2.83,0.984,354
2023-11-13T00:00:00.000Z,0.9,4.09,1.67,1.37,2.5,0.696,582
2023-11-14T00:00:00.000Z,0.67,6.7,1.4,1.2,1.8,1.042,581
2023-11-15T00:00:00.000Z,1.1,6.3,3,2.38,3.55,0.897,580
2023-11-16T00:00:00.000Z,1.2,6.53,3.09,2.29,3.9,1.029,584
2023-11-17T00:00:00.000Z,0.93,6.1,2.4,1.73,3.22,0.965,572
2023-11-18T00:00:00.000Z,1.1,5.2,2.27,1.8,2.87,0.817,575
2023-11-19T00:00:00.000Z,1.17,8.1,3.1,2.47,4.07,1.111,574
2023-11-20T00:00:00.000Z,1.63,7.13,3.2,2.6,3.93,1.133,580
2023-11-21T00:00:00.000Z,0.67,3.6,2.1,1.5,2.52,0.667,572
2023-11-22T00:00:00.000Z,1.12,8.77,2.57,2.02,3.3,1.66,339
2023-11-27T00:00:00.000Z,1.3,4.8,2.29,2,2.6,0.482,314
2023-11-28T00:00:00.000Z,0.8,5.7,2.63,2.06,3.4,0.925,587
2023-11-29T00:00:00.000Z,0.8,6.33,2.8,2.33,3.4,0.923,586
2023-11-30T00:00:00.000Z,1.5,4.8,2.9,2.5,3.33,0.591,585
2023-12-01T00:00:00.000Z,1.1,6.1,2.63,2.2,3.7,1.032,584
2023-12-02T00:00:00.000Z,1.93,5.3,3.3,2.9,3.77,0.626,520
2023-12-03T00:00:00.000Z,1.9,7.8,3.17,2.83,3.5,0.518,587
2023-12-04T00:00:00.000Z,1.3,7.4,2.52,2.2,3.03,0.85,586
2023-12-05T00:00:00.000Z,2.47,9.83,5.09,4.37,6.3,1.425,579
2023-12-06T00:00:00.000Z,1.83,15.2,4.3,3.37,7.85,3.236,587
2023-12-07T00:00:00.000Z,2.2,16.7,6.93,3.99,9.9,3.483,581
2023-12-08T00:00:00.000Z,4.9,16.07,9.02,7.3,11.37,2.566,586
2023-12-09T00:00:00.000Z,2.6,15.37,6.62,4.23,8.52,2.926,588
2023-12-10T00:00:00.000Z,5.93,18.2,12.6,10.79,14.49,2.317,584
2023-12-11T00:00:00.000Z,2.2,14.9,6.6,4.9,9.17,2.684,583
2023-12-12T00:00:00.000Z,2.9,9.27,5.09,4.4,5.9,1.15,585
2023-12-13T00:00:00.000Z,1.57,5.97,3.53,2.73,4.37,0.985,588
2023-12-14T00:00:00.000Z,1.33,4.67,2.87,2.47,3.3,0.576,585
2023-12-15T00:00:00.000Z,1.53,8.52,3.93,3.1,5.5,1.485,589
2023-12-16T00:00:00.000Z,1.23,5.7,2.9,2.29,3.5,0.847,582
2023-12-17T00:00:00.000Z,1.2,5.5,2.5,2.13,3,0.661,586
2023-12-18T00:00:00.000Z,0.56,5.03,1.73,1.2,2.9,1.002,583
2023-12-19T00:00:00.000Z,0.3,4.59,1.3,0.9,2.23,0.846,574
2023-12-20T00:00:00.000Z,1,8.47,3.17,2.33,4,1.233,587
2023-12-21T00:00:00.000Z,0.43,7.73,2.13,1.2,3.2,1.545,589
2023-12-22T00:00:00.000Z,0.4,4.73,1.67,0.97,2.23,0.828,587
2023-12-23T00:00:00.000Z,0.87,3.13,1.77,1.57,2,0.372,587
2023-12-24T00:00:00.000Z,0.8,5.7,1.9,1.5,3.2,1.026,579
2023-12-25T00:00:00.000Z,0.8,6.93,2.33,1.53,3,1.229,586
2023-12-26T00:00:00.000Z,1.27,4.76,2.5,2.1,3.1,0.683,516
2023-12-27T00:00:00.000Z,0.56,3.67,1.43,1.17,1.7,0.415,584
2023-12-28T00:00:00.000Z,0.7,11.27,1.9,1.5,2.77,1.857,583
2023-12-29T00:00:00.000Z,0.7,9.86,3.4,2.2,5.45,2.025,576
2023-12-30T00:00:00.000Z,0.97,6.5,3,2.33,3.77,1.068,586
2023-12-31T00:00:00.000Z,0.6,26.37,1.97,1.4,2.43,1.958,582
2024-01-01T00:00:00.000Z,1,3.67,2,1.73,2.4,0.508,574
2024-01-02T00:00:00.000Z,0.67,2.83,1.4,1.14,1.7,0.372,476
2024-01-03T00:00:00.000Z,0.47,2.63,1.09,0.9,1.3,0.307,570
2024-01-04T00:00:00.000Z,0.8,3.53,1.8,1.6,2.1,0.407,582
2024-01-05T00:00:00.000Z,1.02,4.32,2.06,1.73,2.52,0.611,578
2024-01-06T00:00:00.000Z,1.35,5.93,2.54,2.1,3.91,1.064,584
2024-01-07T00:00:00.000Z,2.4,10,4.34,3.59,5.46,1.436,584
2024-01-08T00:00:00.000Z,1.03,4.83,2,1.7,2.37,0.512,584
2024-01-09T00:00:00.000Z,0.6,2.6,1.3,1.12,1.5,0.311,584
2024-01-10T00:00:00.000Z,0.5,1.93,0.97,0.8,1.1,0.203,580
2024-01-11T00:00:00.000Z,0.4,2.97,0.9,0.7,1.2,0.399,589
2024-01-12T00:00:00.000Z,0.4,3.97,0.97,0.8,1.35,0.455,589
2024-01-13T00:00:00.000Z,0.8,7.87,1.83,1.4,2.8,1.441,584
2024-01-14T00:00:00.000Z,0.6,6.43,1.2,1,1.7,1.404,578
2024-01-15T00:00:00.000Z,0.4,3.03,1.1,0.9,1.3,0.381,583
2024-01-16T00:00:00.000Z,0.56,4.3,1.35,1.05,2.09,0.79,577
2024-01-17T00:00:00.000Z,0.8,5.8,2.6,1.97,3.17,0.949,584
2024-01-18T00:00:00.000Z,0.7,3.4,1.3,1.1,1.57,0.39,589
2024-01-19T00:00:00.000Z,0.7,13.07,2.22,1.67,3.9,2.619,582
2024-01-20T00:00:00.000Z,2.33,25.25,4.33,3.7,5.25,1.505,590
2024-01-21T00:00:00.000Z,0.6,11.2,2.7,2.1,4.34,2.402,585
2024-01-22T00:00:00.000Z,0.9,7.13,3.5,2.2,4.7,1.456,582
2024-01-23T00:00:00.000Z,0.4,6.17,2.85,0.9,3.87,1.524,582
2024-01-24T00:00:00.000Z,0.63,9.33,2.06,1.37,3.87,1.858,571
2024-01-25T00:00:00.000Z,0.5,4.47,1.2,0.97,1.57,0.602,589
2024-01-26T00:00:00.000Z,0.6,11.8,2.29,1.52,4.42,2.1,584
2024-01-27T00:00:00.000Z,0.7,6.87,2.5,1.53,3.63,1.304,588
2024-01-28T00:00:00.000Z,0.93,5.57,2.5,2.1,2.9,0.604,586
2024-01-29T00:00:00.000Z,1.1,13.17,3.7,2.2,7.05,3.328,588
2024-01-30T00:00:00.000Z,2.87,19.89,8.9,7.6,11.1,2.975,586
2024-01-31T00:00:00.000Z,0.7,12.07,2.37,1.7,6.19,3.118,588
2024-02-01T00:00:00.000Z,0.5,3.33,1.43,1.12,1.85,0.524,557
2024-02-02T00:00:00.000Z,0.67,6.1,1.7,1.3,2.5,0.832,528
2024-02-03T00:00:00.000Z,0.56,3.1,1.3,1.1,1.7,0.476,575
2024-02-04T00:00:00.000Z,0.5,3.53,1.1,0.9,1.37,0.377,572
2024-02-05T00:00:00.000Z,0.4,2.6,1.1,0.9,1.37,0.352,586
2024-02-06T00:00:00.000Z,0.8,5.77,1.57,1.3,2.12,0.824,585
2024-02-07T00:00:00.000Z,1.03,5.3,2,1.73,2.37,0.541,578
2024-02-08T00:00:00.000Z,1,9.19,2.47,1.8,3.2,1.054,559
2024-02-09T00:00:00.000Z,0.9,5.13,2.1,1.67,2.57,0.611,579
2024-02-10T00:00:00.000Z,1.1,5.5,2.69,2.1,3.1,0.705,576
2024-02-11T00:00:00.000Z,1.93,12.17,4.88,3.97,6,2.172,582
2024-02-12T00:00:00.000Z,3.07,13.37,7.7,6,9,2.163,580
2024-02-13T00:00:00.000Z,0.83,7.33,4.37,2.57,5.4,1.638,585
2024-02-14T00:00:00.000Z,1.97,15.33,7.59,5,10.37,3.222,588
2024-02-15T00:00:00.000Z,6.13,22.23,12.5,10.1,14.95,3.576,564
2024-02-16T00:00:00.000Z,0.56,19.07,3.75,1.52,8.44,4.516,584
2024-02-17T00:00:00.000Z,0.3,6.9,0.8,0.63,0.97,0.819,582
2024-02-18T00:00:00.000Z,0.5,3.1,1.2,0.9,1.6,0.508,578
2024-02-19T00:00:00.000Z,0.7,9.2,6,4.9,6.7,2.097,587
2024-02-20T00:00:00.000Z,1,10.2,4.27,2.6,6.6,2.362,587
2024-02-21T00:00:00.000Z,2.8,7.1,4.47,3.9,5.03,0.912,59
